	0	1	inside
54688	67681928@N00	7374528@N03	False
54689	67681928@N00	136690761@N03	False
54690	67681928@N00	91313834@N00	False
54691	67681928@N00	50689589@N04	False
54692	67681928@N00	76390345@N02	False
54693	67681928@N00	182775176@N04	False
54694	67681928@N00	144554965@N06	False
54695	67681928@N00	126089606@N08	False
54696	67681928@N00	48337528@N05	False
54697	67681928@N00	146541830@N04	False
54698	67681928@N00	74984156@N00	False
54699	67681928@N00	129639570@N03	False
54700	67681928@N00	62472695@N00	False
54701	67681928@N00	26604650@N03	False
54702	67681928@N00	26134393@N02	False
54703	67681928@N00	52192330@N05	False
54704	67681928@N00	17059727@N00	False
54705	67681928@N00	111769449@N08	False
54706	67681928@N00	137417726@N04	False
54707	67681928@N00	42140851@N02	False
54708	67681928@N00	52497254@N00	False
54709	67681928@N00	47455940@N07	False
54710	67681928@N00	97866073@N00	False
54711	67681928@N00	129640817@N07	False
54712	67681928@N00	141073511@N05	False
54713	67681928@N00	34255813@N00	False
54714	67681928@N00	59562171@N00	False
54715	67681928@N00	21611336@N00	False
54716	67681928@N00	93331351@N02	False
54717	67681928@N00	9991641@N03	False
54718	67681928@N00	149180914@N07	False
54719	67681928@N00	130598668@N02	False
54720	67681928@N00	124075276@N04	False
54721	67681928@N00	126508109@N02	False
54722	67681928@N00	71185843@N02	False
54723	67681928@N00	29413550@N07	False
54724	67681928@N00	43514010@N00	False
54725	67681928@N00	160175635@N04	False
54726	67681928@N00	128843806@N08	False
54727	67681928@N00	131759021@N02	False
54728	67681928@N00	90400155@N04	False
54729	67681928@N00	92780615@N02	False
54730	67681928@N00	125190416@N04	False
54731	67681928@N00	73234955@N06	False
54732	67681928@N00	23021708@N04	False
54733	67681928@N00	106004686@N08	False
54734	67681928@N00	26419228@N07	False
54735	67681928@N00	94409333@N00	False
54736	67681928@N00	185711549@N02	False
54737	67681928@N00	100739203@N06	False
54738	67681928@N00	9875095@N02	False
54739	67681928@N00	31537842@N00	False
54740	67681928@N00	10818592@N04	True
54741	67681928@N00	155836132@N07	False
54742	67681928@N00	12090378@N05	False
54743	67681928@N00	79608359@N00	False
54744	67681928@N00	82630990@N03	False
54745	67681928@N00	32802109@N04	False
54746	67681928@N00	151611817@N03	False
54747	67681928@N00	30420396@N03	False
54748	67681928@N00	61446344@N03	False
54749	67681928@N00	14665421@N00	False
54750	67681928@N00	21953924@N02	False
54751	67681928@N00	181667492@N04	False
54752	67681928@N00	142136331@N06	False
54753	67681928@N00	137893408@N06	False
54754	67681928@N00	27102338@N07	False
54755	67681928@N00	13222990@N00	False
54756	67681928@N00	184321421@N05	False
54757	67681928@N00	130232284@N08	False
54758	67681928@N00	130238963@N06	False
54759	67681928@N00	22886512@N00	False
54760	67681928@N00	124051057@N04	False
54761	67681928@N00	35648631@N05	False
54762	67681928@N00	43147325@N08	False
54763	67681928@N00	93203218@N00	False
54764	67681928@N00	48882048@N08	False
54765	67681928@N00	46324475@N07	False
54766	67681928@N00	120241063@N05	False
54767	67681928@N00	133500806@N08	False
54768	67681928@N00	94265950@N05	False
54769	67681928@N00	11129725@N00	False
54770	67681928@N00	26927539@N05	False
54771	67681928@N00	91023311@N00	False
54772	67681928@N00	125033769@N02	False
54773	67681928@N00	95387869@N07	False
54774	67681928@N00	100072129@N06	False
54775	67681928@N00	129647146@N02	False
54776	67681928@N00	43244113@N06	False
54777	67681928@N00	91767922@N05	False
54778	67681928@N00	46523128@N03	False
54779	67681928@N00	26744566@N06	False
54780	67681928@N00	36183629@N00	False
54781	67681928@N00	129779530@N02	False
54782	67681928@N00	128683429@N03	False
54783	67681928@N00	96014820@N07	False
54784	67681928@N00	34460381@N03	False
54785	67681928@N00	93319057@N07	False
54786	67681928@N00	23186006@N04	False
54787	67681928@N00	127618107@N02	False
54788	67681928@N00	37030107@N02	False
54789	67681928@N00	134010077@N03	False
54790	67681928@N00	28610859@N08	False
54791	67681928@N00	7976085@N05	False
54792	67681928@N00	133550828@N03	False
54793	67681928@N00	82496917@N00	False
54794	67681928@N00	11852310@N00	False
54795	67681928@N00	137994517@N02	False
54796	67681928@N00	41157491@N00	False
54797	67681928@N00	41353140@N08	False
54798	67681928@N00	103632662@N04	False
54799	67681928@N00	68836079@N05	False
54800	67681928@N00	96039744@N08	False
54801	67681928@N00	23285131@N00	False
54802	67681928@N00	191569457@N03	False
54803	67681928@N00	77858261@N00	False
54804	67681928@N00	85842696@N00	False
54805	67681928@N00	86282861@N00	False
54806	67681928@N00	93012283@N00	False
54807	67681928@N00	40726167@N00	False
54808	67681928@N00	34807320@N00	False
54809	67681928@N00	17307002@N02	False
54810	67681928@N00	10978248@N08	False
54811	67681928@N00	185847924@N06	False
54812	67681928@N00	28099933@N03	False
54813	67681928@N00	40021296@N04	False
54814	67681928@N00	95655256@N00	False
54815	67681928@N00	43577338@N08	False
54816	67681928@N00	72822800@N00	False
54817	67681928@N00	46272661@N05	False
54818	67681928@N00	33083948@N03	False
54819	67681928@N00	41292719@N04	False
54820	67681928@N00	14192963@N00	False
54821	67681928@N00	61874975@N05	False
54822	67681928@N00	142289900@N04	False
54823	67681928@N00	17006107@N00	False
54824	67681928@N00	97123980@N00	False
54825	67681928@N00	134367143@N02	False
54826	67681928@N00	79407033@N02	False
54827	67681928@N00	98538190@N04	False
54828	67681928@N00	59775075@N00	False
54829	67681928@N00	44173863@N07	False
54830	67681928@N00	93139604@N00	False
54831	67681928@N00	8588496@N08	False
54832	67681928@N00	59025518@N06	False
54833	67681928@N00	16536699@N07	False
54834	67681928@N00	95988747@N00	False
54835	67681928@N00	95654231@N06	False
54836	67681928@N00	65582225@N00	False
54837	67681928@N00	49168041@N00	False
54838	67681928@N00	47542757@N00	False
54839	67681928@N00	51339904@N00	False
54840	67681928@N00	129718246@N03	False
54841	67681928@N00	59634682@N06	False
54842	67681928@N00	131250286@N04	False
54843	67681928@N00	60335611@N02	False
54844	67681928@N00	108291185@N06	False
54845	67681928@N00	123666023@N06	False
54846	67681928@N00	35067803@N03	False
54847	67681928@N00	78216303@N04	False
54848	67681928@N00	19104784@N05	False
54849	67681928@N00	60342453@N06	False
54850	67681928@N00	43571430@N08	False
54851	67681928@N00	46712303@N07	False
54852	67681928@N00	40961269@N08	False
54853	67681928@N00	125597098@N04	False
54854	67681928@N00	45661636@N00	False
54855	67681928@N00	10439850@N00	False
54856	67681928@N00	38119505@N00	False
54857	67681928@N00	74073406@N00	False
54858	67681928@N00	77423051@N07	False
54859	67681928@N00	81088928@N00	False
54860	67681928@N00	14302299@N05	False
54861	67681928@N00	23213511@N04	False
54862	67681928@N00	155000704@N04	False
54863	67681928@N00	70629385@N00	False
54864	67681928@N00	126927470@N03	False
54865	67681928@N00	87386709@N02	False
54866	67681928@N00	45680476@N02	False
54867	67681928@N00	86023098@N00	False
54868	67681928@N00	37553326@N05	False
54869	67681928@N00	164969183@N06	False
54870	67681928@N00	28434675@N03	False
54871	67681928@N00	152286705@N03	False
54872	67681928@N00	132429152@N07	False
54873	67681928@N00	194574956@N07	False
54874	67681928@N00	24833783@N04	False
54875	67681928@N00	59249250@N07	False
54876	67681928@N00	91140701@N03	False
54877	67681928@N00	10882815@N00	False
54878	67681928@N00	15054519@N00	False
54879	67681928@N00	23434232@N08	False
54880	67681928@N00	188877135@N06	False
54881	67681928@N00	43867299@N06	False
54882	67681928@N00	55762789@N04	False
54883	67681928@N00	28053283@N07	False
54884	67681928@N00	147287141@N05	False
54885	67681928@N00	50416730@N00	False
54886	67681928@N00	66464844@N04	False
54887	67681928@N00	141938510@N02	False
54888	67681928@N00	58287925@N05	False
54889	67681928@N00	97646150@N00	False
54890	67681928@N00	99227751@N05	False
54891	67681928@N00	75584478@N00	False
54892	67681928@N00	8607539@N07	False
54893	67681928@N00	8141519@N06	False
54894	67681928@N00	138806257@N04	False
54895	67681928@N00	131543871@N07	False
54896	67681928@N00	87106931@N00	False
54897	67681928@N00	12232659@N08	False
54898	67681928@N00	183826940@N08	False
54899	67681928@N00	147528061@N05	False
54900	67681928@N00	145125169@N03	False
54901	67681928@N00	131081107@N05	False
54902	67681928@N00	136111536@N07	False
54903	67681928@N00	130330615@N02	False
54904	67681928@N00	33685813@N02	False
54905	67681928@N00	130430682@N02	False
54906	67681928@N00	150630230@N04	False
54907	67681928@N00	38979503@N03	False
54908	67681928@N00	28576306@N03	False
54909	67681928@N00	158404256@N03	False
54910	67681928@N00	181821593@N05	False
54911	67681928@N00	185934866@N03	False
54912	67681928@N00	51046835@N08	False
54913	67681928@N00	55331911@N04	False
54914	67681928@N00	24189653@N05	False
54915	67681928@N00	148997631@N04	False
54916	67681928@N00	24065796@N00	False
54917	67681928@N00	122794378@N08	False
54918	67681928@N00	57275196@N06	False
54919	67681928@N00	60793107@N04	False
54920	67681928@N00	52565647@N02	False
54921	67681928@N00	55873489@N04	False
54922	67681928@N00	95562557@N08	False
54923	67681928@N00	98754501@N00	False
54924	67681928@N00	46758972@N00	False
54925	67681928@N00	68216944@N08	False
54926	67681928@N00	25029068@N00	False
54927	67681928@N00	56545151@N05	False
54928	67681928@N00	8639068@N05	False
54929	67681928@N00	23471261@N08	False
54930	67681928@N00	7298831@N06	False
54931	67681928@N00	68654746@N06	False
54932	67681928@N00	129793777@N03	False
54933	67681928@N00	42304632@N00	False
54934	67681928@N00	47097057@N06	False
54935	67681928@N00	63240566@N06	False
54936	67681928@N00	45656933@N02	False
54937	67681928@N00	66154969@N00	False
54938	67681928@N00	64241718@N04	False
54939	67681928@N00	161063572@N02	False
54940	67681928@N00	123828723@N03	False
54941	67681928@N00	156147490@N02	False
54942	67681928@N00	52616013@N08	False
54943	67681928@N00	13261390@N02	False
54944	67681928@N00	54856560@N00	False
54945	67681928@N00	91079658@N00	False
54946	67681928@N00	28112447@N02	False
54947	67681928@N00	34908212@N06	False
54948	67681928@N00	35903014@N08	False
54949	67681928@N00	96446990@N03	False
54950	67681928@N00	147161458@N03	False
54951	67681928@N00	138470676@N05	False
54952	67681928@N00	65443863@N07	False
54953	67681928@N00	189546952@N07	False
54954	67681928@N00	11626438@N00	False
54955	67681928@N00	62509529@N00	False
54956	67681928@N00	170971137@N06	False
54957	67681928@N00	95271088@N05	False
54958	67681928@N00	130521741@N07	False
54959	67681928@N00	124311710@N02	False
54960	67681928@N00	14775407@N00	False
54961	67681928@N00	12983708@N08	False
54962	67681928@N00	66403925@N03	False
54963	67681928@N00	59502303@N03	False
54964	67681928@N00	130054309@N07	False
54965	67681928@N00	132999530@N06	False
54966	67681928@N00	61772122@N00	False
54967	67681928@N00	188386552@N07	False
54968	67681928@N00	154038553@N05	False
54969	67681928@N00	67260580@N02	False
54970	67681928@N00	34287289@N00	False
54971	67681928@N00	61533553@N04	False
54972	67681928@N00	131403007@N05	False
54973	67681928@N00	153293713@N07	False
54974	67681928@N00	44411449@N04	False
54975	67681928@N00	46066474@N02	False
54976	67681928@N00	7635000@N05	False
54977	67681928@N00	186462981@N03	False
54978	67681928@N00	79231930@N00	False
54979	67681928@N00	53832878@N02	False
54980	67681928@N00	13567532@N05	False
54981	67681928@N00	8078381@N03	False
54982	67681928@N00	161437144@N07	False
54983	67681928@N00	32974320@N08	False
54984	67681928@N00	47455237@N08	False
54985	67681928@N00	73850513@N02	False
54986	67681928@N00	42353526@N00	False
54987	67681928@N00	37904098@N07	False
54988	67681928@N00	67822385@N07	False
54989	67681928@N00	155337021@N02	False
54990	67681928@N00	125549483@N04	False
54991	67681928@N00	187061601@N08	False
54992	67681928@N00	45846572@N02	False
54993	67681928@N00	61057562@N06	False
54994	67681928@N00	14606802@N00	False
54995	67681928@N00	186080277@N03	False
54996	67681928@N00	30865973@N02	False
54997	67681928@N00	114830823@N05	False
54998	67681928@N00	100873344@N08	False
54999	67681928@N00	114588867@N08	False
55000	67681928@N00	89230332@N08	False
55001	67681928@N00	142919193@N07	False
55002	67681928@N00	141529769@N04	False
55003	67681928@N00	76524056@N00	False
55004	67681928@N00	29385704@N03	False
55005	67681928@N00	93214290@N03	False
55006	67681928@N00	96242971@N08	False
55007	67681928@N00	126503005@N04	False
55008	67681928@N00	75456020@N00	False
55009	67681928@N00	96194824@N00	False
55010	67681928@N00	151415700@N07	False
55011	67681928@N00	34578236@N03	False
55012	67681928@N00	89208241@N00	False
55013	67681928@N00	64887911@N00	False
55014	67681928@N00	134705684@N06	False
55015	67681928@N00	34166114@N00	False
55016	67681928@N00	11325370@N08	False
55017	67681928@N00	92661100@N00	False
55018	67681928@N00	22266861@N06	False
55019	67681928@N00	96584741@N00	False
55020	67681928@N00	40846248@N08	False
55021	67681928@N00	112386875@N05	False
55022	67681928@N00	21677592@N07	False
55023	67681928@N00	63808192@N06	False
55024	67681928@N00	46602530@N00	False
55025	67681928@N00	150359402@N04	False
55026	67681928@N00	63231267@N00	False
55027	67681928@N00	40491187@N08	False
55028	67681928@N00	45760116@N02	False
55029	67681928@N00	59704420@N00	False
55030	67681928@N00	132971260@N02	False
55031	67681928@N00	54593778@N00	False
55032	67681928@N00	41167005@N08	False
55033	67681928@N00	69743805@N06	False
55034	67681928@N00	40944981@N04	False
55035	67681928@N00	48066602@N02	False
55036	67681928@N00	67793748@N03	False
55037	67681928@N00	126880948@N08	False
55038	67681928@N00	132447309@N02	False
55039	67681928@N00	103341306@N06	False
55040	67681928@N00	29855871@N02	False
55041	67681928@N00	32369817@N05	False
55042	67681928@N00	53777891@N00	False
55043	67681928@N00	42007644@N07	False
55044	67681928@N00	184307436@N07	False
55045	67681928@N00	161855644@N04	False
55046	67681928@N00	12049818@N07	False
55047	67681928@N00	128870877@N07	False
55048	67681928@N00	49112094@N06	False
55049	67681928@N00	182752401@N05	False
55050	67681928@N00	66961732@N06	False
55051	67681928@N00	148402203@N02	False
55052	67681928@N00	16366682@N00	False
55053	67681928@N00	142989046@N06	False
55054	67681928@N00	85438213@N08	False
55055	67681928@N00	43837038@N02	False
55056	67681928@N00	20378482@N00	False
55057	67681928@N00	121830675@N05	False
55058	67681928@N00	135335248@N04	False
55059	67681928@N00	92302644@N03	False
55060	67681928@N00	158685238@N03	False
55061	67681928@N00	24424426@N00	False
55062	67681928@N00	48999423@N00	False
55063	67681928@N00	133061514@N07	False
55064	67681928@N00	29725268@N04	False
55065	67681928@N00	91607644@N07	False
55066	67681928@N00	26735380@N00	False
55067	67681928@N00	98763899@N07	False
55068	67681928@N00	136902967@N07	False
55069	67681928@N00	191367158@N06	False
55070	67681928@N00	149020698@N08	False
55071	67681928@N00	83971776@N00	False
55072	67681928@N00	33211545@N07	False
55073	67681928@N00	29218527@N00	False
55074	67681928@N00	56246838@N00	False
55075	67681928@N00	29487672@N07	False
55076	67681928@N00	76548718@N00	False
55077	67681928@N00	132474632@N02	False
55078	67681928@N00	26842689@N08	False
55079	67681928@N00	25709079@N03	False
55080	67681928@N00	150651372@N06	False
55081	67681928@N00	23436744@N07	False
55082	67681928@N00	133497319@N05	False
55083	67681928@N00	158624122@N05	False
55084	67681928@N00	147241920@N07	False
55085	67681928@N00	144505978@N08	False
55086	67681928@N00	85639772@N03	False
55087	67681928@N00	68351071@N04	False
55088	67681928@N00	91874700@N02	False
55089	67681928@N00	87602857@N06	False
55090	67681928@N00	57293962@N00	False
55091	67681928@N00	36168309@N04	False
55092	67681928@N00	48481867@N00	False
55093	67681928@N00	144039591@N04	False
55094	67681928@N00	134973303@N08	False
55095	67681928@N00	10070350@N08	False
55096	67681928@N00	20854056@N07	False
55097	67681928@N00	127087275@N08	False
55098	67681928@N00	152650316@N07	False
55099	67681928@N00	118234983@N02	False
55100	67681928@N00	15297893@N00	False
55101	67681928@N00	59534766@N00	False
55102	67681928@N00	77537369@N03	False
55103	67681928@N00	40304398@N06	False
55104	67681928@N00	136016292@N03	True
55105	67681928@N00	72288928@N08	False
55106	67681928@N00	73086041@N07	False
55107	67681928@N00	29377961@N03	False
55108	67681928@N00	71015858@N00	False
55109	67681928@N00	73058081@N00	False
55110	67681928@N00	104403353@N04	False
55111	67681928@N00	62806720@N00	False
55112	67681928@N00	8936527@N08	False
55113	67681928@N00	114291634@N05	False
55114	67681928@N00	46515985@N00	False
55115	67681928@N00	42427506@N00	False
55116	67681928@N00	133663946@N07	False
55117	67681928@N00	93259689@N00	False
55118	67681928@N00	95407573@N00	False
55119	67681928@N00	157361175@N06	False
55120	67681928@N00	34491946@N02	False
55121	67681928@N00	33088108@N02	False
55122	67681928@N00	79667590@N07	False
55123	67681928@N00	76953450@N05	False
55124	67681928@N00	25670129@N04	False
55125	67681928@N00	87292388@N04	False
55126	67681928@N00	40134560@N08	False
55127	67681928@N00	30799937@N04	False
55128	67681928@N00	63114962@N08	False
55129	67681928@N00	128581537@N06	False
55130	67681928@N00	129721037@N03	False
55131	67681928@N00	49079461@N03	False
55132	67681928@N00	67917944@N08	False
55133	67681928@N00	10992596@N00	False
55134	67681928@N00	58243574@N02	False
55135	67681928@N00	75269417@N00	False
55136	67681928@N00	30735099@N03	False
55137	67681928@N00	65609008@N00	False
55138	67681928@N00	98512056@N04	False
55139	67681928@N00	11183855@N00	False
55140	67681928@N00	87636307@N04	False
55141	67681928@N00	126647044@N06	False
55142	67681928@N00	152727834@N02	False
55143	67681928@N00	83099573@N00	False
55144	67681928@N00	30691798@N02	False
55145	67681928@N00	69186531@N00	False
55146	67681928@N00	51035555243@N01	False
55147	67681928@N00	41346951@N05	False
55148	67681928@N00	81305247@N04	False
55149	67681928@N00	41302121@N05	False
55150	67681928@N00	129576254@N03	False
55151	67681928@N00	129811793@N08	False
55152	67681928@N00	150364269@N04	False
55153	67681928@N00	126377621@N04	False
55154	67681928@N00	79427444@N00	False
55155	67681928@N00	33439935@N08	False
55156	67681928@N00	67579470@N00	False
55157	67681928@N00	181698151@N02	False
55158	67681928@N00	142027712@N08	False
55159	67681928@N00	114651389@N03	False
55160	67681928@N00	127399548@N08	False
55161	67681928@N00	158446730@N04	False
55162	67681928@N00	82178648@N00	False
55163	67681928@N00	40970234@N03	False
55164	67681928@N00	51167799@N00	False
55165	67681928@N00	191545066@N08	False
55166	67681928@N00	130993068@N03	False
55167	67681928@N00	146826008@N05	False
55168	67681928@N00	45718587@N08	False
55169	67681928@N00	46232797@N00	False
55170	67681928@N00	21618643@N00	False
55171	67681928@N00	69987757@N00	False
55172	67681928@N00	34126783@N00	False
55173	67681928@N00	182777270@N04	False
55174	67681928@N00	135735248@N08	False
55175	67681928@N00	11071395@N08	False
55176	67681928@N00	18811641@N00	False
55177	67681928@N00	61312747@N05	False
55178	67681928@N00	111208088@N03	False
55179	67681928@N00	51903586@N03	False
55180	67681928@N00	24023197@N05	False
55181	67681928@N00	38272259@N00	False
55182	67681928@N00	53702911@N00	False
55183	67681928@N00	27688964@N02	False
55184	67681928@N00	69607325@N03	False
55185	67681928@N00	44423061@N00	False
55186	67681928@N00	117402052@N02	False
55187	67681928@N00	58769600@N07	False
55188	67681928@N00	60663006@N04	False
55189	67681928@N00	47748817@N02	False
55190	67681928@N00	52984099@N00	False
55191	67681928@N00	104046415@N06	False
55192	67681928@N00	43166563@N00	False
55193	67681928@N00	130444683@N03	False
55194	67681928@N00	184404410@N08	False
55195	67681928@N00	64109779@N00	False
55196	67681928@N00	190547212@N04	False
55197	67681928@N00	98839685@N00	False
55198	67681928@N00	55693206@N00	False
55199	67681928@N00	35285217@N00	False
55200	67681928@N00	11296846@N00	False
55201	67681928@N00	78593779@N08	False
55202	67681928@N00	28687962@N08	False
55203	67681928@N00	7247833@N04	False
55204	67681928@N00	186639402@N05	False
55205	67681928@N00	96573586@N00	False
55206	67681928@N00	43080856@N06	False
55207	67681928@N00	25653281@N03	False
55208	67681928@N00	183254582@N07	False
55209	67681928@N00	185245951@N02	False
55210	67681928@N00	30592437@N04	False
55211	67681928@N00	54576605@N00	False
55212	67681928@N00	126377306@N08	False
55213	67681928@N00	76507249@N06	False
55214	67681928@N00	56021895@N04	False
55215	67681928@N00	47954533@N02	False
55216	67681928@N00	24698849@N00	False
55217	67681928@N00	27473012@N00	False
55218	67681928@N00	91401235@N00	False
55219	67681928@N00	21628833@N08	False
55220	67681928@N00	34057796@N04	False
55221	67681928@N00	27651538@N06	False
55222	67681928@N00	126707475@N04	False
55223	67681928@N00	125756599@N06	False
55224	67681928@N00	164711094@N07	False
55225	67681928@N00	52250519@N08	False
55226	67681928@N00	77941144@N00	False
55227	67681928@N00	22917937@N00	False
55228	67681928@N00	144168941@N04	False
55229	67681928@N00	137648922@N08	False
55230	67681928@N00	155613149@N04	False
55231	67681928@N00	186405131@N08	False
55232	67681928@N00	120594978@N03	False
55233	67681928@N00	134230993@N02	False
55234	67681928@N00	38975475@N03	False
55235	67681928@N00	77388480@N02	False
55236	54594036@N08	39558736@N03	False
55237	54594036@N08	65512718@N08	False
55238	54594036@N08	24135113@N03	False
55239	54594036@N08	65451319@N00	False
55240	54594036@N08	107748178@N03	False
55241	54594036@N08	23553529@N08	False
55242	54594036@N08	67393194@N00	False
55243	54594036@N08	31709316@N05	False
55244	54594036@N08	25121105@N04	False
55245	54594036@N08	89737262@N03	False
55246	54594036@N08	47729076@N07	False
55247	54594036@N08	40736114@N08	False
55248	54594036@N08	49711477@N02	False
55249	54594036@N08	51375441@N02	False
55250	54594036@N08	42209949@N06	False
55251	54594036@N08	22504686@N08	False
55252	54594036@N08	7922059@N04	False
55253	54594036@N08	10814259@N02	False
55254	54594036@N08	36985654@N02	False
55255	54594036@N08	191164054@N06	False
55256	54594036@N08	36069789@N02	False
55257	54594036@N08	125949566@N08	False
55258	54594036@N08	49003240@N02	False
55259	54594036@N08	12134882@N00	False
55260	54594036@N08	131494322@N06	False
55261	54594036@N08	7352143@N04	False
55262	54594036@N08	85372481@N04	False
55263	54594036@N08	50798981@N06	False
55264	54594036@N08	28552145@N05	False
55265	54594036@N08	139228535@N05	False
55266	54594036@N08	129282843@N08	False
55267	191377304@N06	125853873@N06	False
55268	191377304@N06	148598741@N02	False
55269	191377304@N06	186245870@N03	False
55270	191377304@N06	44815568@N03	False
55271	191377304@N06	143410405@N05	False
55272	191377304@N06	57433599@N07	False
55273	191377304@N06	55604440@N02	False
55274	191377304@N06	61700414@N05	False
55275	191377304@N06	125601701@N03	True
55276	191377304@N06	24975480@N08	False
55277	191377304@N06	59238173@N07	False
55278	191377304@N06	53047503@N06	False
55279	191377304@N06	100799845@N04	False
55280	191377304@N06	105921496@N08	False
55281	191377304@N06	96039744@N08	False
55282	191377304@N06	80159703@N00	False
55283	191377304@N06	48593985@N02	False
55284	191377304@N06	187539567@N04	False
55285	191377304@N06	155882063@N06	False
55286	191377304@N06	96464897@N05	False
55287	191377304@N06	19411886@N00	False
55288	191377304@N06	9718094@N02	False
55289	191377304@N06	8111905@N04	False
55290	191377304@N06	62982690@N04	False
55291	191058979@N08	30421892@N04	False
55292	191058979@N08	43581985@N00	False
55293	191058979@N08	90159426@N05	False
55294	191058979@N08	92190342@N06	False
55295	191058979@N08	69721540@N05	False
55296	191058979@N08	34111548@N00	False
55297	191058979@N08	44707612@N08	False
55298	191058979@N08	64842157@N06	False
55299	191058979@N08	141741328@N07	False
55300	191058979@N08	191707502@N03	False
55301	191058979@N08	152873790@N02	False
55302	191058979@N08	191629395@N04	False
55303	191058979@N08	10230114@N06	False
55304	191058979@N08	149170189@N03	False
55305	191058979@N08	34971546@N08	False
55306	191058979@N08	133907179@N08	False
55307	191058979@N08	184574435@N02	False
55308	191058979@N08	158312899@N03	False
55309	191058979@N08	75571860@N06	False
55310	191058979@N08	112365209@N03	False
55311	191058979@N08	158987665@N05	False
55312	191058979@N08	151593758@N03	False
55313	191058979@N08	191045266@N08	False
55314	191058979@N08	96536076@N07	False
55315	191058979@N08	133158405@N08	False
55316	191058979@N08	156311620@N07	False
55317	191058979@N08	122368468@N08	False
55318	191058979@N08	38879260@N08	False
55319	191058979@N08	134360779@N04	False
55320	191058979@N08	130009058@N04	False
55321	191058979@N08	53959203@N00	False
55322	191058979@N08	147016681@N04	False
55323	191058979@N08	127521717@N02	False
55324	191058979@N08	87640064@N05	False
55325	191058979@N08	189808404@N06	False
55326	191058979@N08	126774126@N07	False
55327	191058979@N08	51715230@N04	False
55328	191058979@N08	88123769@N02	False
55329	191058979@N08	188444631@N05	False
55330	191058979@N08	124133722@N05	False
55331	191058979@N08	189470695@N08	False
55332	191058979@N08	68100493@N04	False
55333	191058979@N08	128653174@N02	False
55334	191058979@N08	38134034@N04	False
55335	191058979@N08	192720850@N04	False
55336	191058979@N08	33506024@N02	False
55337	191058979@N08	137330729@N07	False
55338	191058979@N08	157438130@N04	False
55339	191058979@N08	90088208@N08	False
55340	191058979@N08	18186142@N05	False
55341	191058979@N08	190169910@N03	False
55342	191058979@N08	23020263@N05	False
55343	191058979@N08	147349145@N05	False
55344	191058979@N08	145515723@N04	False
55345	191058979@N08	95063789@N00	False
55346	191058979@N08	39437752@N04	False
55347	191058979@N08	130378659@N02	False
55348	191058979@N08	147218853@N08	False
55349	191058979@N08	143771645@N02	False
55350	191058979@N08	70891021@N05	False
55351	191058979@N08	154561245@N06	False
55352	191058979@N08	92385364@N07	False
55353	191058979@N08	137339895@N06	False
55354	191058979@N08	71398264@N04	False
55355	191058979@N08	14169008@N04	False
55356	191058979@N08	69129761@N06	False
55357	191058979@N08	94442605@N05	False
55358	191058979@N08	141261087@N05	False
55359	191058979@N08	16146765@N08	False
55360	191058979@N08	166578944@N07	False
55361	191058979@N08	19926087@N00	False
55362	191058979@N08	40444907@N03	False
55363	191058979@N08	8419084@N05	False
55364	191058979@N08	62845223@N00	False
55365	191058979@N08	138308002@N07	False
55366	191058979@N08	135883444@N06	False
55367	191058979@N08	45239009@N04	False
55368	191058979@N08	50651464@N06	False
55369	191058979@N08	33495985@N05	False
55370	191058979@N08	169159627@N06	False
55371	191058979@N08	156496925@N04	False
55372	191058979@N08	39652177@N04	False
55373	191058979@N08	108080682@N04	False
55374	191058979@N08	47362014@N08	False
55375	191058979@N08	66115331@N02	False
55376	191058979@N08	101058950@N02	False
55377	191058979@N08	141738594@N04	False
55378	191058979@N08	132070250@N05	False
55379	191058979@N08	128965418@N04	False
55380	191058979@N08	141357147@N02	False
55381	191058979@N08	94075184@N00	False
55382	191058979@N08	69623157@N05	False
55383	191058979@N08	92998878@N04	False
55384	191058979@N08	88851387@N07	False
55385	191058979@N08	150339093@N06	False
55386	191058979@N08	41882962@N07	False
55387	191058979@N08	146971737@N03	False
55388	191058979@N08	52752495@N03	False
55389	191058979@N08	190252077@N05	False
55390	191058979@N08	27309779@N06	False
55391	191058979@N08	115391980@N03	False
55392	191058979@N08	187514500@N02	False
55393	191058979@N08	134179010@N03	False
55394	191058979@N08	15917364@N02	False
55395	191058979@N08	189736638@N05	False
55396	191058979@N08	130392596@N08	False
55397	191058979@N08	131698600@N03	False
55398	191058979@N08	187493411@N03	False
55399	191058979@N08	124428583@N04	False
55400	191058979@N08	146480823@N04	False
55401	191058979@N08	26134393@N02	False
55402	191058979@N08	61700414@N05	False
55403	191058979@N08	75169299@N02	False
55404	191058979@N08	194276549@N05	False
55405	191058979@N08	38987545@N05	False
55406	191058979@N08	191388319@N02	False
55407	191058979@N08	191504812@N07	False
55408	191058979@N08	94802880@N08	False
55409	191058979@N08	133461395@N08	False
55410	191058979@N08	134002015@N03	False
55411	191058979@N08	116685283@N05	False
55412	191058979@N08	76449400@N04	False
55413	191058979@N08	40044015@N04	False
55414	191058979@N08	143808312@N02	False
55415	191058979@N08	130313975@N08	False
55416	191058979@N08	116475418@N03	False
55417	191058979@N08	191739126@N05	False
55418	191058979@N08	12090378@N05	False
55419	191058979@N08	126881989@N05	False
55420	191058979@N08	156662525@N04	False
55421	191058979@N08	137893408@N06	False
55422	191058979@N08	59599517@N02	False
55423	191058979@N08	150519840@N04	False
