	0	1
22176	147135779@N02	91991335@N05
22177	147135779@N02	112379907@N08
22178	147135779@N02	187554437@N04
22179	147135779@N02	151652613@N06
22180	147135779@N02	106002693@N07
22181	147135779@N02	86956536@N07
22182	147135779@N02	148576384@N05
22183	147135779@N02	153779403@N05
22184	147135779@N02	62816155@N00
22185	147135779@N02	90538523@N04
22186	147135779@N02	102774906@N05
22187	147135779@N02	92616975@N06
22188	147135779@N02	84072584@N03
22189	147135779@N02	122246262@N02
22190	147135779@N02	59348663@N05
22191	147135779@N02	31555277@N06
22192	147135779@N02	43629629@N04
22193	147135779@N02	132587049@N03
22194	147135779@N02	66360644@N03
22195	147135779@N02	135851619@N02
22196	147135779@N02	78588799@N05
22197	147135779@N02	27182698@N05
22198	147135779@N02	50224676@N04
22199	147135779@N02	11398652@N00
22200	147135779@N02	58297528@N03
22201	147135779@N02	146120370@N07
22202	147135779@N02	9132894@N07
22203	147135779@N02	85347758@N06
22204	147135779@N02	23006584@N07
22205	147135779@N02	128217344@N03
22206	147135779@N02	127362679@N06
22207	147135779@N02	31769332@N04
22208	147135779@N02	33647201@N08
22209	147135779@N02	31546787@N08
22210	147135779@N02	22695788@N05
22211	147135779@N02	145793154@N05
22212	147135779@N02	145692471@N05
22213	147135779@N02	100415065@N06
22214	147135779@N02	162814817@N06
22215	147135779@N02	141427368@N03
22216	147135779@N02	182752401@N05
22217	147135779@N02	145335543@N04
22218	147135779@N02	20800336@N08
22219	147135779@N02	75812342@N05
22220	147135779@N02	18813196@N05
22221	147135779@N02	90687543@N04
22222	147135779@N02	150948125@N03
22223	147135779@N02	34994210@N05
22224	147135779@N02	191639208@N06
22225	147135779@N02	145377670@N05
22226	147135779@N02	21333292@N08
22227	147135779@N02	133709405@N04
22228	147135779@N02	106604518@N03
22229	147135779@N02	58149411@N04
22230	147135779@N02	13070711@N03
22231	147135779@N02	166072963@N04
22232	147135779@N02	136182823@N06
22233	147135779@N02	34837449@N05
22234	147135779@N02	48293483@N02
22235	147135779@N02	65981365@N08
22236	147135779@N02	19183751@N00
22237	147135779@N02	148027615@N03
22238	147135779@N02	124989730@N02
22239	147135779@N02	128669682@N05
22240	147135779@N02	142082353@N03
22241	147135779@N02	61357928@N05
22242	147135779@N02	75184456@N04
22243	147135779@N02	146383058@N07
22244	147135779@N02	155401463@N02
22245	147135779@N02	146258008@N02
22246	147135779@N02	78944519@N07
22247	147135779@N02	97184993@N05
22248	147135779@N02	48634816@N05
22249	147135779@N02	166395294@N05
22250	147135779@N02	11630173@N04
22251	147135779@N02	144226955@N06
22252	147135779@N02	90326985@N07
22253	147135779@N02	145538326@N07
22254	147135779@N02	143354679@N04
22255	147135779@N02	10223104@N07
22256	147135779@N02	20791242@N04
22257	147135779@N02	79581664@N07
22258	147135779@N02	69663264@N03
22259	147135779@N02	142082415@N05
22260	147135779@N02	97966959@N08
22261	147135779@N02	87558332@N06
22262	147135779@N02	89987386@N06
22263	147135779@N02	125321218@N07
22264	147135779@N02	136903563@N03
22265	147135779@N02	8875581@N03
22266	147135779@N02	67690013@N03
22267	147135779@N02	149985850@N03
22268	147135779@N02	150088006@N06
22269	147135779@N02	135954718@N02
22270	147135779@N02	96291130@N08
22271	147135779@N02	183808262@N03
22272	147135779@N02	51746349@N08
22273	147135779@N02	133467172@N04
22274	147135779@N02	89205550@N00
22275	147135779@N02	79036339@N02
22276	147135779@N02	23271361@N06
22277	147135779@N02	105050464@N07
22278	147135779@N02	61312747@N05
22279	147135779@N02	141617211@N08
22280	147135779@N02	22871785@N02
22281	147135779@N02	39324405@N05
22282	147135779@N02	26328367@N05
22283	147135779@N02	143447993@N07
22284	147135779@N02	22488000@N05
22285	147135779@N02	186169691@N07
22286	147135779@N02	99227125@N06
22287	147135779@N02	117671697@N03
22288	147135779@N02	33781168@N07
22289	147135779@N02	183216245@N02
22290	147135779@N02	38783277@N05
22291	147135779@N02	67232653@N04
22292	147135779@N02	55249578@N05
22293	147135779@N02	42689820@N06
22294	147135779@N02	128010317@N07
22295	147135779@N02	7247833@N04
22296	147135779@N02	135166400@N05
22297	147135779@N02	74993719@N06
22298	147135779@N02	155066003@N02
22299	147135779@N02	50998024@N08
22300	147135779@N02	187113622@N05
22301	147135779@N02	129324748@N06
22302	147135779@N02	56765158@N02
22303	147135779@N02	128921159@N05
22304	147135779@N02	137082806@N08
22305	147135779@N02	57807042@N08
22306	147135779@N02	87227168@N07
22307	147135779@N02	9062828@N05
22308	147135779@N02	68406487@N05
22309	147135779@N02	119529224@N04
22310	147135779@N02	66947457@N05
22311	147135779@N02	115329747@N08
22312	147135779@N02	112448214@N04
22313	147135779@N02	47954533@N02
22314	147135779@N02	39366602@N05
22315	147135779@N02	71764263@N06
22316	147135779@N02	141581680@N05
22317	147135779@N02	122233118@N03
22318	147135779@N02	56936646@N07
22319	147135779@N02	137144029@N06
22320	147135779@N02	52139883@N04
22321	147135779@N02	13045992@N08
22322	23321258@N00	63751757@N00
22323	23321258@N00	8189483@N05
22324	23321258@N00	62348152@N04
22325	23321258@N00	33020302@N02
22326	23321258@N00	77816928@N00
22327	23321258@N00	32115613@N03
22328	23321258@N00	36231411@N08
22329	23321258@N00	76603798@N00
22330	23321258@N00	30077302@N07
22331	23321258@N00	32968959@N04
22332	23321258@N00	58591820@N03
22333	23321258@N00	8387903@N07
22334	23321258@N00	87577420@N00
22335	23321258@N00	7786427@N07
22336	23321258@N00	47974902@N00
22337	23321258@N00	77218112@N00
22338	23321258@N00	95741279@N00
22339	23321258@N00	40374301@N00
22340	23321258@N00	97484787@N08
22341	23321258@N00	30390638@N04
22342	23321258@N00	82831487@N00
22343	23321258@N00	90618665@N00
22344	23321258@N00	98451985@N00
22345	23321258@N00	19048982@N00
22346	23321258@N00	88984903@N02
22347	23321258@N00	41105663@N00
22348	23321258@N00	76084772@N00
22349	23321258@N00	42828317@N07
22350	23321258@N00	103835265@N04
22351	23321258@N00	94495308@N00
22352	23321258@N00	8624275@N08
22353	23321258@N00	48554484@N00
22354	23321258@N00	7971299@N03
22355	23321258@N00	56706782@N00
22356	23321258@N00	33784083@N05
22357	23321258@N00	45042748@N00
22358	23321258@N00	25542292@N00
22359	23321258@N00	43537544@N00
22360	23321258@N00	91471930@N00
22361	23321258@N00	21095614@N06
22362	23321258@N00	15773955@N00
22363	23321258@N00	63164360@N08
22364	23321258@N00	45818806@N05
22365	23321258@N00	142148203@N08
22366	23321258@N00	12382201@N00
22367	23321258@N00	33967920@N08
22368	23321258@N00	25213168@N00
22369	23321258@N00	33042181@N00
22370	23321258@N00	65110213@N08
22371	23321258@N00	83663608@N00
22372	23321258@N00	24917734@N00
22373	23321258@N00	20483511@N00
22374	23321258@N00	136744909@N08
22375	23321258@N00	150309967@N06
22376	23321258@N00	43628930@N00
22377	23321258@N00	107277996@N06
22378	23321258@N00	85567216@N00
22379	23321258@N00	51567388@N00
22380	23321258@N00	10794082@N00
22381	23321258@N00	92572858@N00
22382	23321258@N00	30498500@N08
22383	23321258@N00	55736266@N08
22384	23321258@N00	27035822@N05
22385	23321258@N00	7885948@N04
22386	23321258@N00	64635334@N00
22387	23321258@N00	22002057@N02
22388	49914237@N02	105031568@N06
22389	49914237@N02	146228859@N08
22390	49914237@N02	126783664@N04
22391	49914237@N02	98026025@N05
22392	49914237@N02	7470307@N06
22393	49914237@N02	8632382@N08
22394	49914237@N02	80568331@N04
22395	49914237@N02	59971496@N04
22396	49914237@N02	45653662@N06
22397	49914237@N02	62797869@N08
22398	49914237@N02	145898614@N08
22399	49914237@N02	83608707@N00
22400	49914237@N02	126765954@N04
22401	49914237@N02	143487581@N07
22402	49914237@N02	81483290@N05
22403	49914237@N02	154840454@N03
22404	49914237@N02	126461544@N04
22405	49914237@N02	100646716@N03
22406	49914237@N02	134632675@N07
22407	49914237@N02	62128290@N00
22408	49914237@N02	129156877@N04
22409	49914237@N02	50774168@N00
22410	49914237@N02	91590733@N03
22411	49914237@N02	79869522@N08
22412	49914237@N02	77020683@N08
22413	49914237@N02	92934946@N04
22414	49914237@N02	28411500@N05
22415	49914237@N02	75571860@N06
22416	49914237@N02	7768862@N07
22417	49914237@N02	127116937@N02
22418	49914237@N02	59870440@N08
22419	49914237@N02	113213302@N04
22420	49914237@N02	99489540@N02
22421	49914237@N02	65942669@N05
22422	49914237@N02	8828963@N06
22423	49914237@N02	27396984@N02
22424	49914237@N02	58920438@N05
22425	49914237@N02	16907881@N06
22426	49914237@N02	120418507@N03
22427	49914237@N02	76769896@N02
22428	49914237@N02	58682201@N05
22429	49914237@N02	96536076@N07
22430	49914237@N02	193889143@N03
22431	49914237@N02	132186546@N03
22432	49914237@N02	9987501@N08
22433	49914237@N02	24941291@N03
22434	49914237@N02	68015333@N07
22435	49914237@N02	157334190@N04
22436	49914237@N02	59303276@N06
22437	49914237@N02	30702468@N08
22438	49914237@N02	133874598@N08
22439	49914237@N02	31807718@N02
22440	49914237@N02	47354420@N08
22441	49914237@N02	157533112@N06
22442	49914237@N02	132254448@N04
22443	49914237@N02	134360779@N04
22444	49914237@N02	100063725@N06
22445	49914237@N02	37129591@N08
22446	49914237@N02	142364977@N02
22447	49914237@N02	8945236@N03
22448	49914237@N02	112720447@N06
22449	49914237@N02	65612476@N00
22450	49914237@N02	12192905@N00
22451	49914237@N02	103789244@N04
22452	49914237@N02	133340788@N06
22453	49914237@N02	61752795@N05
22454	49914237@N02	56115283@N04
22455	49914237@N02	132394719@N05
22456	49914237@N02	141663232@N05
22457	49914237@N02	83917938@N02
22458	49914237@N02	8074364@N07
22459	49914237@N02	123495891@N02
22460	49914237@N02	90378082@N07
22461	49914237@N02	11437697@N06
22462	49914237@N02	127444767@N05
22463	49914237@N02	77031060@N08
22464	49914237@N02	65284683@N02
22465	49914237@N02	127851868@N04
22466	49914237@N02	132395873@N06
22467	49914237@N02	128653174@N02
22468	49914237@N02	31234434@N00
22469	49914237@N02	125411760@N08
22470	49914237@N02	123982963@N04
22471	49914237@N02	37300643@N03
22472	49914237@N02	41360241@N02
22473	49914237@N02	90534814@N05
22474	49914237@N02	132110078@N07
22475	49914237@N02	134574064@N07
22476	49914237@N02	53832834@N04
22477	49914237@N02	143548397@N06
22478	49914237@N02	128403730@N08
22479	49914237@N02	139449016@N03
22480	49914237@N02	92731372@N02
22481	49914237@N02	129784449@N05
22482	49914237@N02	29946872@N06
22483	49914237@N02	67706059@N05
22484	49914237@N02	147349145@N05
22485	49914237@N02	138639972@N02
22486	49914237@N02	105479735@N06
22487	49914237@N02	123836796@N03
22488	49914237@N02	187581322@N03
22489	49914237@N02	135405734@N04
22490	49914237@N02	114132295@N05
22491	49914237@N02	84475418@N00
22492	49914237@N02	80271134@N02
22493	49914237@N02	58422765@N02
22494	49914237@N02	114662156@N08
22495	49914237@N02	23608933@N00
22496	49914237@N02	50979393@N00
22497	49914237@N02	46409665@N03
22498	49914237@N02	126530524@N05
22499	49914237@N02	138445370@N08
22500	49914237@N02	142886254@N04
22501	49914237@N02	134811805@N08
22502	49914237@N02	61402214@N00
22503	49914237@N02	21804293@N08
22504	49914237@N02	137445237@N08
22505	49914237@N02	100088818@N04
22506	49914237@N02	20536661@N00
22507	49914237@N02	75672088@N03
22508	49914237@N02	139644755@N07
22509	49914237@N02	75493411@N00
22510	49914237@N02	69129761@N06
22511	49914237@N02	127112843@N04
22512	49914237@N02	141158623@N08
22513	49914237@N02	65749709@N08
22514	49914237@N02	52099334@N08
22515	49914237@N02	60882352@N05
22516	49914237@N02	135905400@N07
22517	49914237@N02	96517234@N05
22518	49914237@N02	55654340@N02
22519	49914237@N02	127269552@N05
22520	49914237@N02	165284774@N05
22521	49914237@N02	153392995@N05
22522	49914237@N02	40930890@N08
22523	49914237@N02	59081852@N06
22524	49914237@N02	86052921@N08
22525	49914237@N02	60583547@N06
22526	49914237@N02	124365622@N02
22527	49914237@N02	92981517@N03
22528	49914237@N02	18563028@N07
22529	49914237@N02	127686965@N08
22530	49914237@N02	95677620@N07
22531	49914237@N02	55608722@N06
22532	49914237@N02	125948746@N04
22533	49914237@N02	46975445@N00
22534	49914237@N02	110104958@N06
22535	49914237@N02	72098626@N00
22536	49914237@N02	86423215@N00
22537	49914237@N02	132058638@N07
22538	49914237@N02	93646193@N02
22539	49914237@N02	61397695@N05
22540	49914237@N02	7630993@N02
22541	49914237@N02	155448325@N03
22542	49914237@N02	136399009@N03
22543	49914237@N02	33728324@N08
22544	49914237@N02	16230743@N06
22545	49914237@N02	141539590@N02
22546	49914237@N02	88947738@N07
22547	49914237@N02	41818564@N00
22548	49914237@N02	139897977@N08
22549	49914237@N02	97628085@N02
22550	49914237@N02	58693233@N05
22551	49914237@N02	76707627@N05
22552	49914237@N02	147625938@N02
22553	49914237@N02	75856190@N08
22554	49914237@N02	79513929@N00
22555	49914237@N02	48369734@N06
22556	49914237@N02	105607457@N03
22557	49914237@N02	143730078@N03
22558	49914237@N02	127161275@N05
22559	49914237@N02	10577687@N06
22560	49914237@N02	66956608@N06
22561	49914237@N02	191269829@N08
22562	49914237@N02	158559340@N07
22563	49914237@N02	56166798@N05
22564	49914237@N02	78685381@N06
22565	49914237@N02	119735053@N04
22566	49914237@N02	94075184@N00
22567	49914237@N02	134276106@N02
22568	49914237@N02	33319209@N02
22569	49914237@N02	23646393@N04
22570	49914237@N02	137578060@N03
22571	49914237@N02	150450482@N04
22572	49914237@N02	59379239@N05
22573	49914237@N02	42879148@N00
22574	49914237@N02	86947973@N04
22575	49914237@N02	158703442@N07
22576	49914237@N02	91616238@N04
22577	49914237@N02	125342180@N07
22578	49914237@N02	81891287@N04
22579	49914237@N02	56169247@N08
22580	49914237@N02	167400908@N08
22581	49914237@N02	125435978@N05
22582	49914237@N02	182202401@N03
22583	49914237@N02	96885449@N04
22584	49914237@N02	126569804@N05
22585	49914237@N02	8935987@N03
22586	49914237@N02	33909206@N04
22587	49914237@N02	77491310@N03
22588	49914237@N02	51587154@N05
22589	49914237@N02	142450623@N03
22590	49914237@N02	98316772@N07
22591	49914237@N02	146603837@N03
22592	49914237@N02	126381581@N08
22593	49914237@N02	133646905@N03
22594	49914237@N02	98100011@N02
22595	49914237@N02	76390345@N02
22596	49914237@N02	22729253@N06
22597	49914237@N02	65108559@N04
22598	49914237@N02	80501655@N00
22599	49914237@N02	45722248@N07
22600	49914237@N02	146733199@N04
22601	49914237@N02	125496507@N05
22602	49914237@N02	25232404@N08
22603	49914237@N02	67430875@N03
22604	49914237@N02	58180714@N07
22605	49914237@N02	124399747@N04
22606	49914237@N02	107953949@N03
22607	49914237@N02	10107266@N03
22608	49914237@N02	105742995@N05
22609	49914237@N02	116976414@N04
22610	49914237@N02	99509368@N03
22611	49914237@N02	90400155@N04
22612	49914237@N02	48780965@N05
22613	49914237@N02	95607642@N04
22614	49914237@N02	78370325@N06
22615	49914237@N02	116475418@N03
22616	49914237@N02	21808054@N07
22617	49914237@N02	78610629@N06
22618	49914237@N02	129931127@N06
22619	49914237@N02	144671479@N02
22620	49914237@N02	114688028@N03
22621	49914237@N02	131103446@N07
22622	49914237@N02	128637605@N03
22623	49914237@N02	130119111@N05
22624	49914237@N02	126177268@N06
22625	49914237@N02	192701427@N07
22626	49914237@N02	120795404@N04
22627	49914237@N02	89837144@N03
22628	49914237@N02	24494149@N02
22629	49914237@N02	41515458@N04
22630	49914237@N02	163550763@N04
22631	49914237@N02	132925064@N06
22632	49914237@N02	66447773@N03
22633	49914237@N02	125500316@N05
22634	49914237@N02	29210138@N04
22635	49914237@N02	132222440@N04
22636	49914237@N02	57103158@N05
22637	49914237@N02	125736602@N03
22638	49914237@N02	75475265@N05
22639	49914237@N02	8398398@N02
22640	49914237@N02	67087010@N04
22641	49914237@N02	51542163@N08
22642	49914237@N02	83982022@N02
22643	49914237@N02	137447866@N08
22644	49914237@N02	16569666@N07
22645	49914237@N02	90572418@N05
22646	49914237@N02	118500465@N06
22647	49914237@N02	116850633@N04
22648	49914237@N02	98365819@N04
22649	49914237@N02	40364058@N04
22650	49914237@N02	19493540@N00
22651	49914237@N02	147892536@N07
22652	49914237@N02	55873432@N04
22653	49914237@N02	30223520@N08
22654	49914237@N02	158199246@N05
22655	49914237@N02	71273992@N08
22656	49914237@N02	148618711@N05
22657	49914237@N02	35690321@N07
22658	49914237@N02	129503244@N03
22659	49914237@N02	96229824@N06
22660	49914237@N02	111121175@N05
22661	49914237@N02	94533903@N06
22662	49914237@N02	45824075@N03
22663	49914237@N02	127723167@N08
22664	49914237@N02	127618107@N02
22665	49914237@N02	34293899@N02
22666	49914237@N02	9128230@N02
22667	49914237@N02	182825611@N05
22668	49914237@N02	38347289@N07
22669	49914237@N02	130184614@N07
22670	49914237@N02	43588196@N05
22671	49914237@N02	106973246@N06
22672	49914237@N02	99946421@N00
22673	49914237@N02	137994517@N02
22674	49914237@N02	96039744@N08
22675	49914237@N02	127467337@N07
22676	49914237@N02	58771747@N04
22677	49914237@N02	126616624@N03
22678	49914237@N02	135258801@N04
22679	49914237@N02	68938836@N02
22680	49914237@N02	143193582@N05
22681	49914237@N02	28340916@N07
22682	49914237@N02	61931648@N02
22683	49914237@N02	21907940@N03
22684	49914237@N02	16443017@N07
22685	49914237@N02	90353501@N00
22686	49914237@N02	130857241@N03
22687	49914237@N02	57527070@N06
22688	49914237@N02	144763914@N07
22689	49914237@N02	134367143@N02
22690	49914237@N02	127119627@N03
22691	49914237@N02	99047547@N02
22692	49914237@N02	16536699@N07
22693	49914237@N02	40962351@N00
22694	49914237@N02	33481754@N02
22695	49914237@N02	53836821@N03
22696	49914237@N02	25698937@N08
22697	49914237@N02	47551886@N02
22698	49914237@N02	92929798@N02
22699	49914237@N02	149409483@N06
22700	49914237@N02	116498353@N05
22701	49914237@N02	48749553@N05
22702	49914237@N02	128229296@N03
22703	49914237@N02	151582370@N03
22704	49914237@N02	67414582@N07
22705	49914237@N02	67572346@N00
22706	49914237@N02	124160252@N07
22707	49914237@N02	119372205@N07
22708	49914237@N02	142069912@N04
22709	49914237@N02	49763599@N02
22710	49914237@N02	59927723@N00
22711	49914237@N02	126518056@N02
22712	49914237@N02	130119918@N08
22713	49914237@N02	127292321@N05
22714	49914237@N02	148203138@N06
22715	49914237@N02	85424008@N06
22716	49914237@N02	46059838@N04
22717	49914237@N02	139952169@N07
22718	49914237@N02	12763206@N02
22719	49914237@N02	24424693@N03
22720	49914237@N02	126855742@N07
22721	49914237@N02	146804714@N02
22722	49914237@N02	130189874@N03
22723	49914237@N02	149016203@N07
22724	49914237@N02	135790182@N06
22725	49914237@N02	128217494@N08
22726	49914237@N02	26902199@N03
22727	49914237@N02	71087360@N08
22728	49914237@N02	125315370@N05
22729	49914237@N02	131894132@N04
22730	49914237@N02	75936507@N06
22731	49914237@N02	76783588@N00
22732	49914237@N02	91140701@N03
22733	49914237@N02	98492926@N04
22734	49914237@N02	32681588@N03
22735	49914237@N02	32032783@N08
22736	49914237@N02	57988982@N04
22737	49914237@N02	43867299@N06
22738	49914237@N02	96450644@N05
22739	49914237@N02	103184835@N05
22740	49914237@N02	61310080@N08
22741	49914237@N02	124846222@N04
22742	49914237@N02	95955249@N02
22743	49914237@N02	136608596@N07
22744	49914237@N02	131752913@N03
22745	49914237@N02	124113536@N04
22746	49914237@N02	27326929@N00
22747	49914237@N02	102363529@N08
22748	49914237@N02	130430682@N02
22749	49914237@N02	100737660@N03
22750	49914237@N02	22821008@N02
22751	49914237@N02	94820078@N05
22752	49914237@N02	127355428@N07
22753	49914237@N02	131317927@N05
22754	49914237@N02	122794378@N08
22755	49914237@N02	105951559@N08
22756	49914237@N02	132247073@N08
22757	49914237@N02	68513060@N00
22758	49914237@N02	53636542@N06
22759	49914237@N02	150738296@N07
22760	49914237@N02	126502367@N05
22761	49914237@N02	63884625@N02
22762	49914237@N02	142524670@N04
22763	49914237@N02	129793777@N03
22764	49914237@N02	61867939@N00
22765	49914237@N02	130172846@N04
22766	49914237@N02	52616013@N08
22767	49914237@N02	133892294@N08
22768	49914237@N02	76825766@N03
22769	49914237@N02	100487705@N06
22770	49914237@N02	91049248@N03
22771	49914237@N02	82336316@N03
22772	49914237@N02	83583452@N03
22773	49914237@N02	43603824@N04
22774	49914237@N02	117239517@N08
22775	49914237@N02	61533553@N04
22776	49914237@N02	18270975@N08
22777	49914237@N02	105981226@N08
22778	49914237@N02	140382386@N02
22779	49914237@N02	124761945@N06
22780	49914237@N02	127567743@N08
22781	49914237@N02	10089649@N07
22782	49914237@N02	68290197@N06
22783	49914237@N02	139523024@N06
22784	49914237@N02	148762722@N05
22785	49914237@N02	130153507@N04
22786	49914237@N02	52868769@N02
22787	49914237@N02	50891798@N06
22788	49914237@N02	107313203@N07
22789	49914237@N02	142743854@N07
22790	49914237@N02	123895211@N07
22791	49914237@N02	50024469@N03
22792	49914237@N02	43000774@N06
22793	49914237@N02	147182321@N07
22794	49914237@N02	92474794@N04
22795	49914237@N02	97153143@N06
22796	49914237@N02	80283315@N02
22797	49914237@N02	100873344@N08
22798	49914237@N02	65859740@N04
22799	49914237@N02	97145869@N06
22800	49914237@N02	89230332@N08
22801	49914237@N02	141529769@N04
22802	49914237@N02	126604322@N06
22803	49914237@N02	25963972@N03
22804	49914237@N02	127314979@N06
22805	49914237@N02	115677596@N07
22806	49914237@N02	34934250@N04
22807	49914237@N02	94552673@N07
22808	49914237@N02	153779403@N05
22809	49914237@N02	62816155@N00
22810	49914237@N02	34690277@N08
22811	49914237@N02	92616975@N06
22812	49914237@N02	129097355@N02
22813	49914237@N02	145428675@N05
22814	49914237@N02	51524765@N08
22815	49914237@N02	43235934@N00
22816	49914237@N02	92103668@N05
22817	49914237@N02	95381107@N03
22818	49914237@N02	39867828@N04
22819	49914237@N02	61266278@N00
22820	49914237@N02	132447309@N02
22821	49914237@N02	60551783@N00
22822	49914237@N02	124686314@N04
22823	49914237@N02	87295063@N08
22824	49914237@N02	75451880@N04
22825	49914237@N02	130358296@N03
22826	49914237@N02	130395922@N06
22827	49914237@N02	69413351@N06
22828	49914237@N02	144903559@N03
22829	49914237@N02	77575223@N05
22830	49914237@N02	110362188@N03
22831	49914237@N02	60749182@N04
22832	49914237@N02	141261426@N06
22833	49914237@N02	77969956@N00
22834	49914237@N02	25182021@N05
22835	49914237@N02	142985622@N07
22836	49914237@N02	134510498@N04
22837	49914237@N02	96044879@N02
22838	49914237@N02	123499644@N02
22839	49914237@N02	8849909@N05
22840	49914237@N02	42539881@N06
22841	49914237@N02	14027144@N00
22842	49914237@N02	135636522@N07
22843	49914237@N02	116412903@N02
22844	49914237@N02	99819111@N03
22845	49914237@N02	127997011@N03
22846	49914237@N02	127172223@N05
22847	49914237@N02	68302536@N00
22848	49914237@N02	100779150@N05
22849	49914237@N02	46438438@N02
22850	49914237@N02	112921244@N05
22851	49914237@N02	131336547@N07
22852	49914237@N02	188762117@N05
22853	49914237@N02	47280270@N06
22854	49914237@N02	66984294@N02
22855	49914237@N02	126920121@N03
22856	49914237@N02	140135282@N07
22857	49914237@N02	25897183@N04
22858	49914237@N02	127336289@N02
22859	49914237@N02	131784471@N07
22860	49914237@N02	93365193@N08
22861	49914237@N02	68197779@N03
22862	49914237@N02	38564127@N02
22863	49914237@N02	126431095@N03
22864	49914237@N02	47575132@N08
22865	49914237@N02	131794576@N06
22866	49914237@N02	125667005@N03
22867	49914237@N02	128726801@N08
22868	49914237@N02	61457459@N06
22869	49914237@N02	98198942@N06
22870	49914237@N02	156777471@N04
22871	49914237@N02	26807139@N04
22872	49914237@N02	72926249@N05
22873	49914237@N02	92822369@N02
22874	49914237@N02	69663264@N03
22875	49914237@N02	124377007@N02
22876	49914237@N02	25263578@N07
22877	49914237@N02	88923923@N08
22878	49914237@N02	132764491@N08
22879	49914237@N02	7518165@N02
22880	49914237@N02	107445583@N04
22881	49914237@N02	142944031@N07
22882	49914237@N02	133488750@N02
22883	49914237@N02	45823603@N05
22884	49914237@N02	87300796@N08
22885	49914237@N02	133663946@N07
22886	49914237@N02	26493226@N06
22887	49914237@N02	194789994@N02
22888	49914237@N02	116118954@N02
22889	49914237@N02	16963690@N03
22890	49914237@N02	129410783@N06
22891	49914237@N02	44161305@N02
22892	49914237@N02	49464367@N08
22893	49914237@N02	100157389@N07
22894	49914237@N02	19354231@N04
22895	49914237@N02	152331913@N02
22896	49914237@N02	145308838@N03
22897	49914237@N02	132876327@N03
22898	49914237@N02	59915233@N02
22899	49914237@N02	61074218@N00
22900	49914237@N02	126647044@N06
22901	49914237@N02	88581768@N00
22902	49914237@N02	41346951@N05
22903	49914237@N02	131606706@N03
22904	49914237@N02	125351239@N08
22905	49914237@N02	84429958@N00
22906	49914237@N02	30186070@N06
22907	49914237@N02	8151306@N06
22908	49914237@N02	130497230@N08
22909	49914237@N02	109472326@N08
22910	49914237@N02	127352048@N03
22911	49914237@N02	46063728@N05
22912	49914237@N02	169465242@N02
22913	49914237@N02	65651961@N04
22914	49914237@N02	123072656@N08
22915	49914237@N02	145838029@N02
22916	49914237@N02	126915310@N08
22917	49914237@N02	138968231@N06
22918	49914237@N02	61312747@N05
22919	49914237@N02	99265791@N00
22920	49914237@N02	24023197@N05
22921	49914237@N02	132284124@N04
22922	49914237@N02	115092094@N04
22923	49914237@N02	193009116@N03
22924	49914237@N02	86000862@N03
22925	49914237@N02	12816226@N04
22926	49914237@N02	134863232@N05
22927	49914237@N02	125970141@N08
22928	49914237@N02	70992083@N07
22929	49914237@N02	124007026@N02
22930	49914237@N02	7247833@N04
22931	49914237@N02	142236339@N03
22932	49914237@N02	8125412@N04
22933	49914237@N02	38546378@N02
22934	49914237@N02	94853989@N05
22935	49914237@N02	54719861@N04
22936	49914237@N02	15721381@N00
22937	49914237@N02	127916888@N02
22938	49914237@N02	57078694@N04
22939	49914237@N02	42075732@N04
22940	49914237@N02	152394677@N03
22941	49914237@N02	127733510@N05
22942	49914237@N02	119529224@N04
22943	49914237@N02	128207346@N02
22944	49914237@N02	81578000@N03
22945	49914237@N02	185407250@N02
22946	49914237@N02	143091298@N08
22947	49914237@N02	56936646@N07
22948	49914237@N02	137648922@N08
22949	49914237@N02	62993217@N04
22950	49914237@N02	50487867@N08
22951	64538366@N02	111327849@N08
22952	64538366@N02	130459198@N03
22953	64538366@N02	134898898@N05
22954	64538366@N02	125253254@N06
22955	64538366@N02	136572556@N07
22956	64538366@N02	135288996@N06
22957	64538366@N02	135905400@N07
22958	64538366@N02	115140317@N08
22959	64538366@N02	28058855@N02
22960	64538366@N02	182825611@N05
22961	64538366@N02	135842022@N02
22962	64538366@N02	113291043@N05
22963	64538366@N02	138115336@N06
22964	64538366@N02	68257239@N07
22965	64538366@N02	8849909@N05
22966	64538366@N02	79935404@N03
22967	64538366@N02	97608321@N00
22968	64538366@N02	94120204@N07
22969	193100973@N07	149353691@N07
22970	193100973@N07	21625731@N00
22971	193100973@N07	23608933@N00
22972	193100973@N07	151694583@N04
22973	193100973@N07	95867478@N03
22974	193100973@N07	191269829@N08
22975	193100973@N07	194024997@N07
22976	193100973@N07	130868653@N06
22977	193100973@N07	141907518@N03
22978	193100973@N07	189763446@N08
22979	193100973@N07	189693325@N03
22980	193100973@N07	141519617@N04
22981	193100973@N07	61805215@N05
22982	193100973@N07	120688392@N02
22983	193100973@N07	133979433@N03
22984	193100973@N07	138302560@N02
22985	193100973@N07	36604914@N07
22986	193100973@N07	193161757@N08
22987	163714109@N03	125216791@N07
22988	163714109@N03	127298176@N04
22989	163714109@N03	55895413@N02
22990	163714109@N03	130205808@N03
22991	163714109@N03	192015406@N08
22992	163714109@N03	79172173@N00
22993	163714109@N03	145565609@N04
22994	163714109@N03	128606209@N08
22995	163714109@N03	66026838@N05
22996	163714109@N03	182149555@N08
22997	163714109@N03	151939114@N07
22998	163714109@N03	187846692@N04
